number,customer,description,price,deadline,country,url_addr,created_at,updated_at
2019-723943,"КУП ""Жилищно-ремонтно эксплуатационное управление Ленинского района г.Могилева""","Закупка теплообменников и секций для кожухотрубных водоподогревателей, необходимых для выполнения работ по текущему ремонту жилищного фонда в 2019г",30 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723943,,
2019-724251,ГХУ УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РЕСПУБЛИКИ БЕЛАРУСЬ,Закупка услуг по содержанию и эксплуатации зданий,578 243.02,2019-07-22,BLR,http://www.icetrade.by/tenders/all/view/724251,,
2019-724044,Большой театр Беларуси,постижерные изделия (усы и бороды театральные),12 200,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724044,,
2019-723639,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""","Закупка промышленного пылесоса для ОАО ""Белорусский цементный завод""",32 000,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/723639,,
2019-724357,"УП ""Медтехника"" г. Гродно","ГродМТ 164/19-ЭА Лот 1 «Экспресс-тесты иммунохроматографические для качественного одноэтапного быстрого выявления антител к ВИЧ 1 и ВИЧ 2 в сыворотке, плазме или цельной крови для УЗ г. Гродно и Гродненской области"".",0,2019-07-10,BLR,http://www.icetrade.by/tenders/all/view/724357,,
2019-723738,"ОАО ""Мозырский НПЗ""",закупка преобразователей DP-уровень,0,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723738,,
2019-724461,Минский городской ЦГиЭ,Работы по разработке проекта на капитальный ремонт (модернизацию) по установке кондиционеров,10 000,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724461,,
2019-724138,"ООО ""СтройИнженерГрупп""","Разработка проектно-сметной документации по объекту: «Капитальный ремонт пожарной сигнализации лечебного корпуса №2 по ул. Б.Бирули, 9 в г. Могилеве»",13 738.15,2019-06-26,BLR,http://www.icetrade.by/tenders/all/view/724138,,
2019-723841,"ОАО ""Милкавита"", резидент СЭЗ ""Гомель-Ратон""",Закупка стабилизаторов для производства молочных продуктов,99 000,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723841,,
2019-723942,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""","Выбор подрядной организации для строительства  сетей ВЛИ-0,4кВ объекта «Внеплощадочные инженерные сети к одноквартирному жилому дому в н.п. Козенки Мозырского района» (объект № 24/18)",5 423,2019-07-04,BLR,http://www.icetrade.by/tenders/all/view/723942,,
2019-724250,"Учреждение здравоохранения ""Чериковская ЦРБ""",ГСМ,0,2019-07-05,BLR,http://www.icetrade.by/tenders/all/view/724250,,
2019-724043,"Коммунальное дочернее жилищно-эксплуатационное унитарное предприятие ""Жилкомсервис два""",закупка сухих строительных смесей для устройства легкой штукатурной системы утепления фасада здания,0,2019-06-27,BLR,http://www.icetrade.by/tenders/all/view/724043,,
